Receive time,Appliance,Source address,Destination address,Source Port,Destination port,Protocol,Application,Type,Rule,Egress interface,Ingress interface,From Zone,To Zone,Source country,Destination country,User,Packets Received,Packets Sent,Received Bytes,Transmitted Bytes,Session duration,Reverse Rate (Bps),Forward Rate (Bps)
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,8.8.8.8,12126,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,150,68,41,3658.54,1658.54
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,202.38.180.7,34436,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,68,0,0,0
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,8.8.8.8,34436,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,108,68,43,2511.63,1581.4
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,54.251.250.54,58041,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2193,1313,280,7832.14,4689.29
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,54.251.250.54,35932,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2244,1302,304,7381.58,4282.89
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,54.251.250.54,49051,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2309,1292,312,7400.64,4141.03
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,54.251.250.54,45475,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,291,7759.45,3615.12
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.18,54.251.250.54,34244,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2717,1295,285,9533.33,4543.86
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,54.251.250.54,46006,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2361,1292,283,8342.76,4565.37
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,54.251.250.54,48920,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,274,8240.88,3839.42
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,172.217.26.179,59845,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,6,336,6986,4011,83.77,1741.71
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,172.217.26.179,60740,443,tcp,google_play,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,19,20,3964,4285,6687,592.79,640.8
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.31,54.251.250.54,50005,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,102,17029.41,4872.55
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.31,54.251.250.54,58088,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,158,11322.78,3145.57
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,216.58.196.98,47167,443,tcp,google_ads,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,9,1195,1770,163,7331.29,10858.9
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,54.70.138.253,39414,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,6,339,1021,818,414.43,1248.17
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,180.97.33.177,46296,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,China,unknown,6,8,393,2083,2306,170.42,903.3
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,31281,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,162,114,8,20250,14250
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,202.38.180.7,58214,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,2,227,324,2330,97.42,139.06
2017-10-01T18:30:10Z,Branch01-OneEight,172.19.10.27,34.215.32.185,40484,80,tcp,amazon_aws,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,7,431,1564,130537,3.3,11.98
2017-10-01T18:30:10Z,Branch01-OneEight,172.19.10.27,52.221.22.217,47300,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,11,1006,1947,130495,7.71,14.92
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,58214,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,137,69,8,17125,8625
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,172.217.26.195,54121,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,34,24,40486,2034,299,135404.68,6802.68
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,52.221.22.217,35631,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,12,13,4849,1566,652,7437.12,2401.84
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,172.217.26.179,59843,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,7,392,8364,4007,97.83,2087.35
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,202.38.180.7,13646,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,66,0,0,0
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,15724,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,251,61,45,5577.78,1355.56
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,8.8.8.8,13646,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,146,66,40,3650,1650
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.6,8.8.8.8,52373,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,107,62,41,2609.76,1512.2
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,24848,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,133,60,42,3166.67,1428.57
2017-10-01T18:27:55Z,Branch01-OneEight,52.172.205.76,192.168.2.80,49660,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,154,140,3,51333.33,46666.67
2017-10-01T18:27:55Z,Branch01-OneEight,52.172.205.76,192.168.2.80,49087,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,213,178,5,42600,35600
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,55692,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,213,77,42,5071.43,1833.33
2017-10-01T18:27:55Z,Branch01-OneEight,52.172.205.76,192.168.2.80,59809,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,190,178,5,38000,35600
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,61345,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,173,68,99,1747.47,686.87
2017-10-01T18:27:55Z,Branch01-OneEight,52.172.205.76,192.168.2.80,39565,161,udp,snmp,,R1,vni-0/2.0,vni-0/1.0,Intf-WAN1-Zone,Intf-LAN-Zone,United States,,unknown,1,1,211,178,5,42200,35600
2017-10-01T18:27:55Z,Branch01-OneEight,125.62.218.200,43.224.129.98,30114,1900,udp,ssdp,,R1,lo12,vni-0/1.0,Intf-WAN1-Zone,none,South Korea,Japan,unknown,0,1,0,122,0,0,0
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,182.161.72.67,56239,443,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,2,2,106,112,10303,10.29,10.87
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,26874,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,76,60,8,9500,7500
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,182.161.72.67,56238,443,tcp,criteo,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,9,10,4837,1553,17511,276.23,88.69
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,1622,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,161,62,41,3926.83,1512.2
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.6,255.255.255.0,37306,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,,unknown,0,1,0,62,0,0,0
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,184.31.214.162,36951,80,tcp,pubmatic,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,6,392,1646,2811,139.45,585.56
2017-10-01T18:29:02Z,Branch01-OneEight,172.19.10.27,157.240.7.20,37342,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,13,5489,1579,72938,75.26,21.65
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,54183,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,189,61,47,4021.28,1297.87
2017-10-01T18:30:44Z,Branch01-OneEight,172.19.10.27,54.192.191.212,42009,443,tcp,smaato,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,20,24,8875,2399,181093,49.01,13.25
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,17416,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,196,68,110,1781.82,618.18
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,202.38.180.7,43803,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,1,2,516,607,1403,367.78,432.64
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,43803,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,191,63,8,23875,7875
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,48524,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,122,64,8,15250,8000
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,88.214.193.117,47951,80,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United Kingdom,unknown,2,4,112,216,10516,10.65,20.54
2017-10-01T18:27:55Z,Branch01-OneEight,192.168.2.80,185.2.82.68,49479,80,tcp,unknown_tcp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Netherlands,unknown,4,5,236,268,731,322.85,366.62
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,61598,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,95,63,107,887.85,588.79
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,184.31.214.162,36943,80,tcp,pubmatic,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,5,6,392,1622,2688,145.83,603.42
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,35951,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,157,66,95,1652.63,694.74
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,192.44.68.4,56915,80,tcp,mopub,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,France,unknown,6,5,3008,1044,1971,1526.13,529.68
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,19487,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,130,65,8,16250,8125
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,6486,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,137,66,7,19571.43,9428.57
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,192.44.68.4,56911,80,tcp,mopub,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,France,unknown,6,5,3008,1044,3242,927.82,322.02
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,20769,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,146,64,8,18250,8000
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,45504,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,251,61,40,6275,1525
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,10914,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,128,74,6,21333.33,12333.33
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,216.58.196.98,35969,443,tcp,google_ads,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,8,9,1247,1770,175,7125.71,10114.29
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,192.44.68.4,56910,80,tcp,mopub,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,France,unknown,4,5,1560,1044,597,2613.07,1748.74
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,54.70.138.253,57615,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,6,339,986,724,468.23,1361.88
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,4550,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,112,72,8,14000,9000
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,8.8.8.8,46133,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,139,59,9,15444.44,6555.56
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,8.8.8.8,47195,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,114,73,8,14250,9125
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,54.70.138.253,37613,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,6,339,1009,876,386.99,1151.83
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,8.8.8.8,22678,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,189,61,9,21000,6777.78
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,54.230.191.114,33897,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,8,2017,721,21521,93.72,33.5
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,202.38.180.7,42136,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,65,0,0,0
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,52.38.131.50,37307,443,tcp,cheetah_mobile,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,12,19,6212,2750,22571,275.22,121.84
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,8.8.8.8,42136,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,206,65,8,25750,8125
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,8.8.8.8,61316,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,234,63,46,5086.96,1369.57
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.27,52.37.59.211,55194,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,4,6,409,536,7172,57.03,74.74
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,8.8.8.8,24251,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,252,64,40,6300,1600
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.25,54.251.250.54,44506,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,123,14121.95,4040.65
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.25,54.251.250.54,45989,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,4,6,1737,497,105,16542.86,4733.33
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,23.35.7.132,60739,443,tcp,moat,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,8,907,1623,2610,347.51,621.84
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,52.221.26.127,60738,443,tcp,media_innovation_group,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,8,1165,1177,2651,439.46,443.98
2017-10-01T18:27:55Z,Branch01-OneEight,172.19.10.24,172.217.26.162,54164,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,6,7,1968,3282,15033,130.91,218.32
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,172.217.26.162,54162,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,7,6,2152,2285,15033,143.15,152
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,172.217.26.195,40475,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,34,21,40440,1890,208,194423.08,9086.54
2017-10-01T18:27:21Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35644,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,854,1672.13,569.09
2017-10-01T18:27:21Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35643,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,854,1672.13,569.09
2017-10-01T18:27:21Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35642,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,865,1650.87,561.85
2017-10-01T18:27:21Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35641,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,865,1650.87,561.85
2017-10-01T18:27:21Z,Branch01-OneEight,192.168.2.80,46.4.89.107,35640,80,tcp,http,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Germany,unknown,5,6,1428,486,855,1670.18,568.42
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,54.251.250.54,40958,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,140,12778.57,3550
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,54.251.250.54,42669,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,148,12087.84,3358.11
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.27,172.217.26.195,51669,443,tcp,google_gen,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,25,14,27282,1568,189,144349.21,8296.3
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,23.35.7.132,60737,443,tcp,moat,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,9,12,1847,3209,7627,242.17,420.74
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,202.38.180.7,7037,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,India,unknown,0,1,0,79,0,0,0
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,173.194.0.55,54156,443,udp,unknown_udp,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,10,9,8676,3745,661,13125.57,5665.66
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,8.8.8.8,7037,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,125,79,43,2906.98,1837.21
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.18,54.251.250.54,38761,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,10,2206,1052,272,8110.29,3867.65
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.18,54.251.250.54,38071,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,7,11,2309,1344,313,7377,4293.93
2017-10-01T18:26:47Z,Branch01-OneEight,31.186.250.18,43.224.128.221,27958,38485,udp,icmp,,R1,vni-0/1.0,vni-0/1.0,Intf-WAN1-Zone,Intf-WAN1-Zone,Germany,Japan,unknown,0,28,0,2212,16,0,138250
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.27,54.251.250.54,43693,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,9,2361,1240,258,9151.16,4806.2
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.27,54.251.250.54,38564,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,8,10,2258,1052,278,8122.3,3784.17
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.31,54.251.250.54,39945,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,159,11251.57,3125.79
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.31,54.251.250.54,41662,443,tcp,https,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,Singapore,unknown,5,6,1789,497,136,13154.41,3654.41
2017-10-01T18:27:21Z,Branch01-OneEight,172.19.10.24,23.35.7.132,60736,443,tcp,moat,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,8,10,1377,2396,9887,139.27,242.34
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.24,8.8.8.8,9750,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,107,62,8,13375,7750
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.24,157.240.7.35,60735,443,tcp,facebook,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,13,13,2246,2270,1106,2030.74,2052.44
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.24,23.35.7.132,60732,443,tcp,moat,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,8,8,953,1583,1484,642.18,1066.71
2017-10-01T18:26:47Z,Branch01-OneEight,172.19.10.24,8.8.8.8,7330,53,udp,dns,,R1,vni-0/1.0,vni-0/2.0,Intf-LAN-Zone,Intf-WAN1-Zone,,United States,unknown,1,1,88,72,9,9777.78,8000
